code,name,listed_date
060688,大立光凱基17購11,2022/01/18
060689,華擎凱基17購03,2022/01/18
060690,嘉澤凱基17購02,2022/01/18
060691,健策凱基17購03,2022/01/18
060692,上緯控凱基17購02,2022/01/18
060693,帆宣凱基17購02,2022/01/18
060694,帆宣凱基18購03,2022/01/18
060695,GIS凱基17購01,2022/01/18
060696,晶心科凱基17購04,2022/01/18
060697,南茂凱基18購02,2022/01/18
060698,中石化群益1A購02,2022/01/18
060699,聯電群益1A購02,2022/01/18
060700,國巨群益17購06,2022/01/18
060701,國巨群益19購01,2022/01/18
060702,友達群益17購06,2022/01/18
060703,友達群益19購01,2022/01/18
060704,榮運群益19購01,2022/01/18
060705,華航群益17購03,2022/01/18
060706,華航群益21購01,2022/01/18
060707,慧洋群益17購02,2022/01/18
060708,國泰金群益17購02,2022/01/18
060709,開發金群益1B購02,2022/01/18
060710,玉山金群益19購01,2022/01/18
060711,台新金群益19購01,2022/01/18
060712,新光金群益19購01,2022/01/18
060713,大立光群益17購11,2022/01/18
060714,欣興群益19購02,2022/01/18
060715,和鑫群益19購02,2022/01/18
060716,玉晶光群益18購03,2022/01/18
060717,辛耘群益19購01,2022/01/18
060718,彩晶群益17購01,2022/01/18
060719,帆宣群益19購02,2022/01/18
060720,南茂群益19購01,2022/01/18
060721,可寧衛群益17購02,2022/01/18
060722,友達元富17購01,2022/01/18
060723,聯發科元富1A購07,2022/01/18
060724,長榮元富17購11,2022/01/18
060725,長榮元富24購02,2022/01/18
060726,萬海元富17購07,2022/01/18
060727,昇貿元富19購01,2022/01/18
060728,世芯元富17購02,2022/01/18
060729,新唐元富17購01,2022/01/18
060730,同欣電元富17購01,2022/01/18
060731,愛普元富17購04,2022/01/18
060732,南電元富17購03,2022/01/18
060733,南茂元富17購01,2022/01/18
060734,台塑康和21購01,2022/01/18
060735,潤泰全康和19購01,2022/01/18
060736,晶豪科康和18購01,2022/01/18
060737,大立光康和17購03,2022/01/18
060738,飛宏麥證19購01,2022/01/18
060739,榮運麥證17購01,2022/01/18
060740,大立光麥證17購02,2022/01/18
060741,大立光麥證1B購01,2022/01/18
060742,貿聯麥證17購01,2022/01/18
060743,台肥統一18購01,2022/01/18
060744,台肥統一19購01,2022/01/18
060745,台肥統一19購02,2022/01/18
060746,聯電統一18購06,2022/01/18
060747,鴻海統一1A購03,2022/01/18
060748,長榮統一19購08,2022/01/18
060749,長榮統一1A購05,2022/01/18
060750,裕民統一1C購01,2022/01/18
060751,榮運統一1A購01,2022/01/18
060752,榮運統一1B購01,2022/01/18
060753,陽明統一17購02,2022/01/18
060754,陽明統一1A購04,2022/01/18
060755,陽明統一1C購01,2022/01/18
060756,華航統一17購02,2022/01/18
060757,萬海統一1A購06,2022/01/18
060758,萬海統一1C購01,2022/01/18
060759,富邦金統一1A購02,2022/01/18
060760,國泰金統一1A購02,2022/01/18
060761,國泰金統一21購01,2022/01/18
060762,開發金統一1A購02,2022/01/18
060763,新光金統一19購01,2022/01/18
060764,中信金統一19購01,2022/01/18
060765,中信金統一1A購01,2022/01/18
060766,大立光統一1A購06,2022/01/18
060767,大立光統一21購01,2022/01/18
060768,景碩統一19購01,2022/01/18
060769,玉晶光統一18購05,2022/01/18
060770,康普統一19購01,2022/01/18
060771,康普統一1C購01,2022/01/18
060772,新唐統一19購01,2022/01/18
060773,帆宣統一18購06,2022/01/18
060774,台表科統一19購03,2022/01/18
060775,康舒統一1A購01,2022/01/18
060776,南茂統一18購01,2022/01/18
060777,鴻海日盛17購02,2022/01/18
060778,技嘉日盛17購01,2022/01/18
060779,長榮日盛17購01,2022/01/18
060780,開發金日盛17購01,2022/01/18
060781,新光金日盛17購01,2022/01/18
060782,富采日盛17購01,2022/01/18
060783,中鴻台新17購01,2022/01/18
060784,開發金台新17購01,2022/01/18
060785,南茂台新17購01,2022/01/18
060786,聯電富邦17購03,2022/01/18
060787,台積電富邦1C購01,2022/01/18
060788,台積電富邦21購03,2022/01/18
060789,宏碁富邦17購01,2022/01/18
060790,金像電富邦1A購01,2022/01/18
060791,友達富邦1A購01,2022/01/18
060792,聯發科富邦19購04,2022/01/18
060793,聯發科富邦21購01,2022/01/18
060794,長榮富邦17購04,2022/01/18
060795,長榮富邦21購02,2022/01/18
060796,陽明富邦1A購01,2022/01/18
060797,華航富邦19購02,2022/01/18
060798,滬深2X元大18購02,2022/01/18
060799,道瓊反元大1A購02,2022/01/18
060800,亞聚元大17購03,2022/01/18
060801,東鹼元大17購02,2022/01/18
060802,台肥元大17購03,2022/01/18
060803,勝一元大17購04,2022/01/18
060804,中鴻元大17購03,2022/01/18
060805,南帝元大17購02,2022/01/18
060806,南帝元大19購01,2022/01/18
060807,為升元大17購04,2022/01/18
060808,台達電元大17購04,2022/01/18
060809,台達電元大17購05,2022/01/18
060810,台達電元大17購06,2022/01/18
060811,金寶元大17購02,2022/01/18
060812,台積電元大17購27,2022/01/18
060813,台積電元大17購28,2022/01/18
060814,台積電元大17購29,2022/01/18
060815,華碩元大17購03,2022/01/18
060816,金像電元大17購05,2022/01/18
060817,凱美元大17購01,2022/01/18
060818,凌陽元大17購07,2022/01/18
060819,美律元大17購04,2022/01/18
060820,聯發科元大17購15,2022/01/18
060821,聯發科元大17購16,2022/01/18
060822,聯發科元大1B購04,2022/01/18
060823,飛宏元大19購02,2022/01/18
060824,長榮元大17購28,2022/01/18
060825,長榮元大17購29,2022/01/18
060826,長榮元大1B購05,2022/01/18
060827,榮運元大17購01,2022/01/18
060828,華航元大17購10,2022/01/18
060829,華航元大19購02,2022/01/18
060830,華航元大1C購01,2022/01/18
060831,玉山金元大17購01,2022/01/18
060832,台新金元大17購01,2022/01/18
060833,新光金元大1C購03,2022/01/18
060834,大立光元大17購26,2022/01/18
060835,大立光元大17購27,2022/01/18
060836,大立光元大17購28,2022/01/18
060837,華立元大17購03,2022/01/18
060838,奇鋐元大17購04,2022/01/18
060839,和鑫元大17購04,2022/01/18
060840,日電貿元大17購01,2022/01/18
060841,耀登元大17購04,2022/01/18
060842,京鼎元大19購01,2022/01/18
060843,晶相光元大17購03,2022/01/18
060844,敦泰元大17購04,2022/01/18
060845,敦泰元大19購02,2022/01/18
060846,智易元大17購07,2022/01/18
060847,智易元大19購01,2022/01/18
060848,健策元大17購05,2022/01/18
060849,TPK元大17購02,2022/01/18
060850,合勤控元大17購03,2022/01/18
060851,富采元大17購06,2022/01/18
060852,康普元大18購03,2022/01/18
060853,和碩元大18購01,2022/01/18
060854,乙盛元大19購01,2022/01/18
060855,帆宣元大19購02,2022/01/18
060856,力成元大19購01,2022/01/18
060857,台表科元大17購07,2022/01/18
060858,台表科元大17購08,2022/01/18
060859,台表科元大18購01,2022/01/18
060860,惠特元大1B購01,2022/01/18
060861,臺股指元大18購06,2022/01/18
060862,臺股指元大18購07,2022/01/18
060863,臺股指元大18購08,2022/01/18
060864,臺股指元大18購09,2022/01/18
060865,臺股指元大18購10,2022/01/18
060866,陽明中信17購01,2022/01/19
060867,欣興中信17購01,2022/01/19
060868,宏碁國泰19購01,2022/01/19
060869,聯發科國泰19購04,2022/01/19
060870,聯發科國泰19購05,2022/01/19
060871,聯發科國泰19購06,2022/01/19
060872,富邦金國泰19購01,2022/01/19
060873,大立光國泰19購03,2022/01/19
060874,大立光國泰19購04,2022/01/19
060875,大立光國泰19購05,2022/01/19
060876,南電國泰19購02,2022/01/19
060877,聯發科兆豐18購02,2022/01/19
060878,開發金兆豐18購01,2022/01/19
060879,愛普兆豐17購01,2022/01/19
060880,國巨永豐18購01,2022/01/19
060881,長榮永豐17購07,2022/01/19
060882,華航永豐17購04,2022/01/19
060883,晶豪科永豐17購02,2022/01/19
060884,聯詠永豐17購01,2022/01/19
060885,昇貿永豐17購02,2022/01/19
060886,玉晶光永豐17購01,2022/01/19
060887,滬深2X元大17購04,2022/01/19
060888,中石化元大1B購01,2022/01/19
060889,中鋼元大17購06,2022/01/19
060890,中鋼元大18購04,2022/01/19
060891,中鋼元大19購03,2022/01/19
060892,上銀元大17購06,2022/01/19
060893,華通元大17購04,2022/01/19
060894,華通元大18購01,2022/01/19
060895,鴻海元大17購11,2022/01/19
060896,鴻海元大17購12,2022/01/19
060897,台積電元大17購30,2022/01/19
060898,台積電元大18購13,2022/01/19
060899,旺宏元大17購06,2022/01/19
060900,旺宏元大19購03,2022/01/19
060901,光罩元大17購09,2022/01/19
060902,華邦電元大17購04,2022/01/19
060903,聯強元大17購03,2022/01/19
060904,宏碁元大19購02,2022/01/19
060905,金像電元大17購06,2022/01/19
060906,技嘉元大17購04,2022/01/19
060907,微星元大17購04,2022/01/19
060908,南亞科元大19購02,2022/01/19
060909,友達元大17購14,2022/01/19
060910,聯發科元大17購17,2022/01/19
060911,聯發科元大19購06,2022/01/19
060912,可成元大17購03,2022/01/19
060913,中工元大19購01,2022/01/19
060914,長榮元大17購30,2022/01/19
060915,長榮元大19購12,2022/01/19
060916,榮運元大17購02,2022/01/19
060917,榮運元大18購02,2022/01/19
060918,華航元大17購11,2022/01/19
060919,華航元大19購03,2022/01/19
060920,慧洋元大18購04,2022/01/19
060921,富邦金元大17購05,2022/01/19
060922,富邦金元大17購06,2022/01/19
060923,富邦金元大19購02,2022/01/19
060924,富邦金元大1C購01,2022/01/19
060925,國泰金元大17購05,2022/01/19
060926,國泰金元大1C購01,2022/01/19
060927,開發金元大18購02,2022/01/19
060928,開發金元大1C購01,2022/01/19
060929,台新金元大19購01,2022/01/19
060930,新光金元大17購04,2022/01/19
060931,新光金元大19購02,2022/01/19
060932,新光金元大1C購04,2022/01/19
060933,晶豪科元大17購09,2022/01/19
060934,晶豪科元大18購02,2022/01/19
060935,大立光元大17購29,2022/01/19
060936,大立光元大17購30,2022/01/19
060937,大立光元大18購07,2022/01/19
060938,大立光元大18購08,2022/01/19
060939,大立光元大1C購03,2022/01/19
060940,聯詠元大17購07,2022/01/19
060941,聯詠元大19購04,2022/01/19
060942,欣興元大1C購02,2022/01/19
060943,耀登元大17購05,2022/01/19
060944,貿聯元大19購02,2022/01/19
060945,日月光元大17購03,2022/01/19
060946,富采元大17購07,2022/01/19
060947,富采元大17購08,2022/01/19
060948,富采元大17購09,2022/01/19
060949,天鈺元大18購05,2022/01/19
060950,帆宣元大17購05,2022/01/19
060951,帆宣元大19購03,2022/01/19
060952,台郡元大19購01,2022/01/19
060953,同欣電元大17購10,2022/01/19
060954,世紀鋼元大17購02,2022/01/19
060955,世紀鋼元大19購01,2022/01/19
060956,滬深2X群益17購03,2022/01/19
060957,華新群益17購01,2022/01/19
060958,中鴻群益17購03,2022/01/19
060959,上銀群益17購01,2022/01/19
060960,南帝群益17購01,2022/01/19
060961,京元電群益17購01,2022/01/19
060962,萬海群益19購01,2022/01/19
060963,萬海群益19購02,2022/01/19
060964,萬海群益19購03,2022/01/19
060965,長榮航群益17購06,2022/01/19
060966,國泰金群益19購01,2022/01/19
060967,中信金群益17購01,2022/01/19
060968,大立光群益17購12,2022/01/19
060969,昇貿群益17購01,2022/01/19
060970,群創群益18購04,2022/01/19
060971,力成群益17購02,2022/01/19
060972,滬深2X國票18購02,2022/01/19
060973,華新國票17購01,2022/01/19
060974,東鹼國票18購01,2022/01/19
060975,聯電國票17購07,2022/01/19
060976,聯電國票18購05,2022/01/19
060977,旺宏國票17購03,2022/01/19
060978,旺宏國票18購02,2022/01/19
060979,聯發科國票19購03,2022/01/19
060980,長榮航國票17購08,2022/01/19
060981,長榮航國票17購09,2022/01/19
060982,長榮航國票18購05,2022/01/19
060983,富邦金國票17購02,2022/01/19
060984,富邦金國票1A購01,2022/01/19
060985,富邦金國票21購01,2022/01/19
060986,台新金國票18購02,2022/01/19
060987,中信金國票17購02,2022/01/19
060988,晶豪科國票18購02,2022/01/19
060989,大立光國票18購06,2022/01/19
060990,大立光國票18購07,2022/01/19
060991,京鼎國票17購02,2022/01/19
060992,京鼎國票19購02,2022/01/19
060993,創意國票18購01,2022/01/19
060994,同欣電國票18購02,2022/01/19
060995,統一凱基17購01,2022/01/19
060996,中石化凱基1B購01,2022/01/19
060997,華紙凱基17購01,2022/01/19
060998,聯電凱基19購04,2022/01/19
060999,台達電凱基17購03,2022/01/19
061000,金寶凱基17購03,2022/01/19
061001,台積電凱基17購19,2022/01/19
061002,台積電凱基17購20,2022/01/19
061003,台積電凱基18購13,2022/01/19
061004,台積電凱基18購14,2022/01/19
061005,台積電凱基1A購06,2022/01/19
061006,凱美凱基18購01,2022/01/19
061007,友達凱基18購03,2022/01/19
061008,京元電凱基18購01,2022/01/19
061009,聯發科凱基17購13,2022/01/19
061010,聯發科凱基19購06,2022/01/19
061011,全新凱基17購02,2022/01/19
061012,飛宏凱基18購02,2022/01/19
061013,長榮凱基18購11,2022/01/19
061014,裕民凱基18購01,2022/01/19
061015,陽明凱基18購07,2022/01/19
061016,長榮航凱基18購05,2022/01/19
061017,元大金凱基1B購01,2022/01/19
061018,新光金凱基1B購02,2022/01/19
061019,大立光凱基17購12,2022/01/19
061020,大立光凱基19購08,2022/01/19
061021,大立光凱基19購09,2022/01/19
061022,大立光凱基19購10,2022/01/19
061023,大立光凱基19購11,2022/01/19
061024,大立光凱基1B購02,2022/01/19
061025,日電貿凱基17購02,2022/01/19
061026,景碩凱基17購02,2022/01/19
061027,昇貿凱基18購01,2022/01/19
061028,晶相光凱基17購02,2022/01/19
061029,敦泰凱基17購02,2022/01/19
061030,新唐凱基17購05,2022/01/19
061031,和碩凱基17購01,2022/01/19
061032,康舒凱基19購02,2022/01/19
061033,威鋒電凱基18購03,2022/01/19
061034,寶成凱基17購01,2022/01/19
061035,國泰金日盛17購01,2022/01/19
061036,潤泰全日盛17購01,2022/01/19
061037,潤泰新日盛17購01,2022/01/19
061038,中鋼統一18購03,2022/01/19
061039,中鴻統一18購03,2022/01/19
061040,台積電統一17購07,2022/01/19
061041,台積電統一1C購08,2022/01/19
061042,台積電統一1C購09,2022/01/19
061043,台積電統一22購01,2022/01/19
061044,台積電統一31購01,2022/01/19
061045,友達統一17購03,2022/01/19
061046,聯發科統一17購06,2022/01/19
061047,全新統一19購02,2022/01/19
061048,義隆統一19購01,2022/01/19
061049,強茂統一1C購01,2022/01/19
061050,華新科統一19購02,2022/01/19
061051,長榮統一21購01,2022/01/19
061052,榮運統一18購02,2022/01/19
061053,陽明統一18購14,2022/01/19
061054,陽明統一18購15,2022/01/19
061055,陽明統一1A購05,2022/01/19
061056,陽明統一1B購02,2022/01/19
061057,開發金統一18購02,2022/01/19
061058,新光金統一1C購02,2022/01/19
061059,大立光統一17購03,2022/01/19
061060,大立光統一18購06,2022/01/19
061061,大立光統一1A購07,2022/01/19
061062,玉晶光統一19購02,2022/01/19
061063,健策統一19購03,2022/01/19
061064,大眾控統一1A購01,2022/01/19
061065,新唐統一19購02,2022/01/19
061066,和碩統一17購01,2022/01/19
061067,威鋒電統一17購05,2022/01/19
061068,滬深2X元富17購05,2022/01/19
061069,台積電元富17購19,2022/01/19
061070,台積電元富17購20,2022/01/19
061071,台積電元富1A購08,2022/01/19
061072,台積電元富1A購09,2022/01/19
061073,台積電元富1A購10,2022/01/19
061074,台積電元富1A購11,2022/01/19
061075,旺宏元富19購01,2022/01/19
061076,友達元富17購02,2022/01/19
061077,友達元富19購03,2022/01/19
061078,友達元富19購04,2022/01/19
061079,聯發科元富1A購08,2022/01/19
061080,國泰金元富17購03,2022/01/19
061081,晶豪科元富19購04,2022/01/19
061082,同欣電元富17購03,2022/01/19
061083,台表科元富19購01,2022/01/19
061084,台積電康和21購01,2022/01/19
061085,億光康和17購01,2022/01/19
061086,友達康和19購01,2022/01/19
061087,新光金康和21購01,2022/01/19
061088,欣興康和17購03,2022/01/19
061089,大眾控康和18購01,2022/01/19
061090,南電康和17購02,2022/01/19
061091,台新金麥證17購01,2022/01/19
061092,新光金麥證17購02,2022/01/19
061093,中信金麥證17購01,2022/01/19
061094,樺漢麥證18購01,2022/01/19
061095,聯電富邦18購05,2022/01/19
061096,國巨富邦19購02,2022/01/19
061097,台積電富邦1C購02,2022/01/19
061098,聯發科富邦1A購04,2022/01/19
061099,全新富邦17購01,2022/01/19
061100,長榮富邦18購04,2022/01/19
061101,長榮航富邦19購01,2022/01/19
061102,國泰金富邦19購01,2022/01/19
061103,日月光富邦1C購01,2022/01/19
061104,新唐富邦17購03,2022/01/19
061105,和碩富邦1B購01,2022/01/19
061106,同欣電富邦17購02,2022/01/19
061107,聯電國泰19購03,2022/01/20
061108,開發金國泰19購02,2022/01/20
061109,欣興國泰19購04,2022/01/20
061110,富采國泰19購02,2022/01/20
061111,金像電中信18購02,2022/01/20
061112,台新金中信17購01,2022/01/20
061113,大立光中信18購06,2022/01/20
061114,世芯中信18購01,2022/01/20
061115,中磊中信18購01,2022/01/20
061116,東鋼永豐17購01,2022/01/20
061117,聯電永豐17購03,2022/01/20
061118,華通永豐17購01,2022/01/20
061119,台積電永豐17購03,2022/01/20
061120,友訊永豐17購01,2022/01/20
061121,金像電永豐17購01,2022/01/20
061122,微星永豐17購01,2022/01/20
061123,京元電永豐17購02,2022/01/20
061124,立隆電永豐17購01,2022/01/20
061125,強茂永豐17購02,2022/01/20
061126,大立光永豐17購04,2022/01/20
061127,奇鋐永豐17購02,2022/01/20
061128,亞光永豐17購02,2022/01/20
061129,景碩永豐17購01,2022/01/20
061130,敦泰永豐17購01,2022/01/20
